textbox19,textbox34,ID,textbox30,textbox10,Title,Location,Status,DateInitiated,Initiator,SAPNotificationNr
Unit: 06,[514],267226,2,HMDM - HMD MILLS,MILL B ROLLER NO.3 IS LEAKING PF GC TO ATTEND.,03-06NM20 - MILL 6B,Submitted,2015-09-15 18:13,Nqobile Ndlanzi,23326345
Unit: 06,[514],267268,3,HMDM - HMD MILLS,Mill diff press running high same to be inspected,03-06NM40P011 - MILL 6D PA DIFFERENTIAL PRESSURE,Submitted,2015-09-16 02:23,Dawid Lombard,23326505
Unit: 06,[514],267336,2,CIB - C&I UNITS 4 - 6 SECT,call out s/by c&i f mill quick close damper fail to make open limit.,03-06CB031B001 - MILL 6F QUICK CLOSE DAMPER 06NM60S003,Submitted,2015-09-16 19:16,Sizwe Mayisa,23327667
Unit: 06,[514],267350,1,HMDM - HMD MILLS,mill 6b rejeck box rh inner door fail to closed.,03-06NM20AA - MILL 6B REJECT SYSTEM,Submitted,2015-09-17 01:11,Sizwe Mayisa,23327852
Unit: 06,[514],267501,1,HMDBLR - HMD BOILER,CALL OUT S/BY SOUTH TO BUILD SCALFOLDING ON F MILL QUICK CLOSE DAMPER.,03-06CB031B001 - MILL 6F QUICK CLOSE DAMPER 06NM60S003,Submitted,2015-09-19 06:05,Sizwe Mayisa,23331201
Unit: 06,[514],267504,1,CIB - C&I UNITS 4 - 6 SECT,F MILL QUICK CLOSE DAMPER CABLE BURNED FOR C&I.,03-06CB031B001 - MILL 6F QUICK CLOSE DAMPER 06NM60S003,Signed Off,2015-09-19 06:08,Sizwe Mayisa,23331090
Unit: 06,[514],268921,1,HMDM - HMD MILLS,MILL 'F' ROLLER NO.2 HYDRAULIC CYLINDER IS NOT MOVING GC TO ATTEND.,03-06NM60 - MILL 6F,Signed Off,2015-10-08 02:23,Nqobile Ndlanzi,23353437
Unit: 06,[514],268957,2,OPSLUB - OPERATING LUBRICATION SECTION,mill 6b nde bearing lvl low.,03-06NM20 - MILL 6B,Submitted,2015-10-08 09:44,Sizwe Mayisa,23353896
Unit: 06,[514],269654,1,HMDM - HMD MILLS,MILL B REJECT LINE BLOCKED AND GC NOTIFIED ON SITE,03-06NM20D102MR01 - MILL 6B REJECT LINE,Submitted,2015-10-16 00:32,Maxwell Mbokazi,23363218
Unit: 06,[514],267244,3,HMDM - HMD MILLS,F mill seal air pipework and compensators leaking,03-06NM60G006KD01 - MILL 6F BODY,Submitted,2015-09-15 19:10,Dawid Lombard,23326275
Unit: 06,[514],267275,2,CIB - C&I UNITS 4 - 6 SECT,S/BY C&I ON SITE ASSIST WITH C MILL SGC START UP PROGRAMME.,03-06NM30 - MILL 6C,Submitted,2015-09-16 05:14,Sizwe Mayisa,23326621
Unit: 06,[514],267458,1,CIB - C&I UNITS 4 - 6 SECT,S/BY C&I CALLED OUT TO ATTEND TO MILL 'F' QUICKCLOSE DMPR FAILING TO OPEN.,03-06CB031B001 - MILL 6F QUICK CLOSE DAMPER 06NM60S003,Signed Off,2015-09-18 13:02,Nqobile Ndlanzi,23330755
Unit: 06,[514],267627,1,CIB - C&I UNITS 4 - 6 SECT,f mill quick close damper fault c&i to check.,03-06CB031B001 - MILL 6F QUICK CLOSE DAMPER 06NM60S003,Submitted,2015-09-21 06:46,Sizwe Mayisa,23332710
Unit: 06,[514],268534,2,HMDM - HMD MILLS,mill 'c' is leaking raw coal on all the rollers.,03-06NM30 - MILL 6C,Submitted,2015-10-02 21:14,Nqobile Ndlanzi,23347048
Unit: 06,[514],269098,2,CIB - C&I UNITS 4 - 6 SECT,6B  MILL  GEAR  BOX  OIL  FLOW  METER   GAUGE  TO  BE  REPLACED.,03-06NM20F011 - MILL 6B GEARBOX LUB OIL FLOW,Submitted,2015-10-09 09:24,Phony Mailola,23355036
Unit: 06,[514],269886,2,CIB - C&I UNITS 4 - 6 SECT,6D MILL PA DAMPER NOT FOLLOWING FUEL SIGNALS AND SO IT FAILS TO CONTROL ON AUTO,03-06JF02C011 - MILL 6D PA DAMPER 06NM40S001,Submitted,2015-10-18 20:11,Brian Makam,23365712
Unit: 06,[514],270389,2,HMDM - HMD MILLS,6A  MILL  SEAL  AIR  FAN   B  AIR  SUCTION   FILTER  DUST  BIN  LOOSE.,03-06CC108B001 - MILL 6B SEAL AIR FAN 06NM20D006,Submitted,2015-10-23 21:50,Phony Mailola,23373735
Unit: 06,[514],270609,1,HMDM - HMD MILLS,mill 'f' reject line not flushing and it's separated from reject box.Gc to fix it,03-06NM60D102MR01 - MILL 6F REJECT LINE,Submitted,2015-10-26 07:32,Maxwell Mbokazi,23375259
Unit: 06,[514],270703,1,HMDM - HMD MILLS,MILL F HAS GOT A PF LEAK ON ROLLER ARM NO.2 ON SITE GC REQUESTED TO ATTEND.,03-06NM60 - MILL 6F,Submitted,2015-10-27 05:17,Nqobile Ndlanzi,23376493
Unit: 06,[514],270775,1,CIB - C&I UNITS 4 - 6 SECT,ON SITE S/BY C&I REQUESTED TO RESET TRIP FEEDER ON THE MCB,03-06CC002B001 - MILL 6A FDR 06NM10D003,Submitted,2015-10-28 04:08,Nqobile Ndlanzi,23377849
Unit: 06,[514],271077,1,HMDM - HMD MILLS,"""A"" MILL AND ""F"" MILL REJECT LINES LEAKING, GC CONSTRUCTION TO INSPECT AND REPAIR",03-06NM10AA - MILL 6A REJECT SYSTEM,Submitted,2015-10-31 08:18,Brian Makam,23381583
Unit: 06,[514],268837,1,HMDM - HMD MILLS,"MILL 6B ROLLER NO:2 HYDRAULIC CYLINDER NOT WORKING,GC CONSTR NOTIFIED ON SITE",03-06NM20G - LOESCHE MILL 6B HYDRAULIC SYSTEM,Submitted,2015-10-07 05:30,Maxwell Mbokazi,23351919
Unit: 06,[514],268838,1,HMDM - HMD MILLS,MILL 6F IS REJECTING EXCESSIVELY & GC CONSTR NOTIFIED ON SITE,03-06NM50AA - MILL 6E REJECT SYSTEM,Submitted,2015-10-07 05:44,Maxwell Mbokazi,23351938
Unit: 06,[514],268960,2,CIB - C&I UNITS 4 - 6 SECT,mill 6d diff press high c&i please check.,03-06NM40C011 - MILL 6D DIFF PRESSURE,Submitted,2015-10-08 09:52,Sizwe Mayisa,23353894
Unit: 06,[514],269092,S,EMF - EMD UNIT 4-6,6F  MILL  FEEDER  EASTERN  COLUMN  2  FLOOD  LIGHTS  O/C .,03-06CD004B001 - MILL 6F FDR 06NM60D003,Submitted,2015-10-09 08:50,Phony Mailola,23355086
Unit: 06,[514],269094,S,EMF - EMD UNIT 4-6,6C  MILLL  DISTRIBUTOR  EASTERN  SIDE  AREA  3  FLOOD  LIGHTS  O/C.  ,03-06CA035B001 - MILL 6C PF DISTR DMPR 06NM30S005,Submitted,2015-10-09 09:04,Phony Mailola,23355103
Unit: 06,[514],269383,1,CIB - C&I UNITS 4 - 6 SECT,"Mill ""D"" PA Flow transmitter to be callibrated",03-06NM40F - MILL 6D PA FLOW,Submitted,2015-10-13 13:59,Mashilo Kubyana,23359650
Unit: 06,[514],269909,2,HMDM - HMD MILLS,Gc constr to attend to mill b reject line which is not flowing,03-06NM20Q - MILL 6B REJECT SYSTEM,Submitted,2015-10-19 03:46,Maxwell Mbokazi,23365851
Unit: 06,[514],270064,2,CIB - C&I UNITS 4 - 6 SECT,"y4 show's check back off and discrepancy while the mill is i/s, c&i to attend",03-06NM10S032 - MILL 6A SOLENOID V/V - 3 WAY (7.3),Signed Off,2015-10-20 13:18,Maxwell Mbokazi,23368668
Unit: 06,[514],270200,1,EMF - EMD UNIT 4-6,ON SITE EMD REQUESTED TO CHECK MILL 'D' PA DMPR WHICH FAIL TO DRIVE,03-06JF02C011 - MILL 6D PA DAMPER 06NM40S001,Signed Off,2015-10-21 19:14,Nqobile Ndlanzi,23370419
Unit: 06,[514],270205,1,CIB - C&I UNITS 4 - 6 SECT,S/BY C&I CALLED OUT TO DO PA BLOW TROUGHS ON MILL 'D' ,03-06NM40 - MILL 6D,Submitted,2015-10-21 19:51,Nqobile Ndlanzi,23370474
Unit: 06,[514],270358,1,HMDM - HMD MILLS,Gc constr notified on site to attend to mill 6'a' pf leak on roller nr 1 & 3,03-06NM10 - MILL 6A,Signed Off,2015-10-23 10:59,Maxwell Mbokazi,23373321
Unit: 06,[514],270386,S,HMDM - HMD MILLS,6A  MILL  ROLLER  NO  3  LEAKING  BOTH  RAW  COAL  AND  PF  VERY  BAD.,03-06NM10G - LOESCHE MILL 6A HYDRAULIC SYSTEM,Signed Off,2015-10-23 21:40,Phony Mailola,23373721
Unit: 06,[514],270948,2,HMDM - HMD MILLS,GC ON SITE FOR PF LEAK REPAIR.,03-06NM30 - MILL 6C,Submitted,2015-10-30 01:43,Sizwe Mayisa,23380357
Unit: 06,[514],271000,1,HMDM - HMD MILLS,B MILL RH REJECT BOX INNER DOOR PASSING.,03-06NM20 - MILL 6B,Signed Off,2015-10-30 13:00,Alwyn Minne,23381106
Unit: 06,[514],271169,2,CIB - C&I UNITS 4 - 6 SECT,C&I TO INSPECT AND REPAIR MILL D UPPER AND LOWER ROLLER LIMITS,03-06NM20 - MILL 6B,Submitted,2015-11-01 14:55,Brian Makam,23382501
Unit: 06,[514],271171,1,HMDM - HMD MILLS,"C MILL ROLLERS LEAKING PF SEVERLY, GC CONSTRUCTION TO INSPECT AND REPAIR SAME",03-06NM30 - MILL 6C,Submitted,2015-11-01 15:07,Brian Makam,23382485
Unit: 06,[514],251993,1,EMF - EMD UNIT 4-6,B MILL SEAL AIR FAN DOESNOT SWITCH OFF IN THE CNTRL ROOM,03-06CC108B001 - MILL 6B SEAL AIR FAN 06NM20D006,Signed Off,2015-03-05 12:37,Nomathemba Mdhluli,23102022
Unit: 06,[514],252365,2,HMDM - HMD MILLS,MILL C LUB OIL PRESS VERY LOW ALARM SUSTAIN GC ON SITE NOTIFIED.,03-06NM30P005 - MILL 6C GEARBOX LUB OIL PRESSURE SWITCH,Submitted,2015-03-10 01:10,Sizwe Mayisa,23109252
Unit: 06,[514],252409,2,CIB - C&I UNITS 4 - 6 SECT,MILL 6E MILL PROGRAMME FAILS TO START THE MILL MOTOR  - WHEN THE MILL IS SUPPOSE TO START -  C & I H,03-06NM50 - MILL 6E,Submitted,2015-03-10 11:57,Daniel Mashego,23109044
Unit: 06,[514],252579,1,CIB - C&I UNITS 4 - 6 SECT,B MILL  RUNNING WITH LUB OIL PRESS LOW,03-06NM10 - MILL 6A,Signed Off,2015-03-12 07:38,Nomathemba Mdhluli,23110828
Unit: 06,[514],270590,2,HMDM - HMD MILLS,F MILL REJECT LINE BLOCKED,03-06NM60D102MR01 - MILL 6F REJECT LINE,Submitted,2015-10-26 01:07,Brian Makam,23375131
Unit: 06,[514],271134,2,CIB - C&I UNITS 4 - 6 SECT,S/BY C&I ON SITE TO CHECK D MILL LUB OIL PRESS SWITCH.,03-06NM40P005 - MILL 6D GEARBOX LUB OIL PRESSURE SWITCH,Submitted,2015-10-31 22:10,Sizwe Mayisa,23381999
Unit: 06,[514],271221,2,HMDM - HMD MILLS,C MILL HYDR TANK LVL LOW ALARM SUSTAIN GC NOTIFIED.,03-06NM30L001 - MILL 6C HYD SYSTEM OIL TANK LEVEL SWITCH,Submitted,2015-11-02 05:21,Sizwe Mayisa,23382835
Unit: 06,[514],271495,2,HMDM - HMD MILLS, a mill reject line blocked,03-06NM10AA - MILL 6A REJECT SYSTEM,Submitted,2015-11-04 09:32,Mandla Malaza,23386026
Unit: 06,[514],271708,S,EMF - EMD UNIT 4-6,"BETWEEN  CONTROL  AIR  RECEIVER  AND  A  MILL,  THERE  ARE  6  OVERHEAD  LIGHTS  O/C.",03-00N - BOILER PLANT,Submitted,2015-11-06 10:23,Phony Mailola,23388871
Unit: 06,[514],271736,1,HMDM - HMD MILLS,call out GC Constr on site to attend to mill 'b' hydraulic system (hydraulic system flt alarm sustai,03-06NM20G - LOESCHE MILL 6B HYDRAULIC SYSTEM,Submitted,2015-11-06 16:07,Maxwell Mbokazi,23389239
Unit: 06,[514],271754,1,HMDM - HMD MILLS,Gc constr to attend to mill 'c' that leak's pf on roller no:1,03-06NM30G006 - LOESCHE MILL 6C,Submitted,2015-11-06 21:38,Maxwell Mbokazi,23389342
Unit: 06,[514],271811,2,HMDM - HMD MILLS,call out s/by gc for b mill reject box inner door fail to open,03-06NM20AA - MILL 6B REJECT SYSTEM,Signed Off,2015-11-07 13:43,Sizwe Mayisa,23389692
Unit: 06,[514],271869,1,CIB - C&I UNITS 4 - 6 SECT,ON SITE S/BY C&I REQUESTED TO ASSIST WITH  MILL 'B' SGC PROGRAM,03-06NM20 - MILL 6B,Submitted,2015-11-08 05:31,Nqobile Ndlanzi,23390031
Unit: 06,[514],271709,S,HMDM - HMD MILLS,C  MILL  ALL  3  ROLLERS  LEAKING  PF.,03-06NM30G - LOESCHE MILL 6C HYDRAULIC SYSTEM,Submitted,2015-11-06 10:30,Phony Mailola,23388918
Unit: 06,[514],271827,2,CIB - C&I UNITS 4 - 6 SECT,CALL OUT S/BY C&I FOR B MILL START UP PROGRAMME STEP ONE CRI 4 AND 5.,03-06NM20 - MILL 6B,Submitted,2015-11-07 16:21,Sizwe Mayisa,23389755
Unit: 06,[514],272106,1,CIB - C&I UNITS 4 - 6 SECT,C+I CONTACTED TO CHECK F MILL FDR FAILS TO PICK UP.,03-06NM60 - MILL 6F,Submitted,2015-11-10 05:22,Alwyn Minne,23392343
Unit: 06,[514],271703,2,HMDM - HMD MILLS,6D  MILL  FEEDER  CLEAN..  OUT    CONVEYOR  GEARBOX   LEAKING  OIL.,03-06NM40D005KF01 - MILL 6D FEEDER CLEAN OUT CONVEYOR,Submitted,2015-11-06 09:48,Phony Mailola,23388781
Unit: 06,[514],271745,1,CIB - C&I UNITS 4 - 6 SECT,c&i informed on site to attend to mill 'b' hydraulic fault alarm which is sustained at contr room,03-06NM20G - LOESCHE MILL 6B HYDRAULIC SYSTEM,Submitted,2015-11-06 18:46,Maxwell Mbokazi,23389267
Unit: 06,[514],271755,1,HMDM - HMD MILLS,"oil burner d4 pf pipe leaking pf,Gc constr to attend ",03-06NM40 - MILL 6D,Signed Off,2015-11-06 21:44,Maxwell Mbokazi,23389361
Unit: 06,[514],271768,1,CIB - C&I UNITS 4 - 6 SECT,ON SITE S/BY C&I REQUESTED TO ATTEND TO MILL 'B' SGC ,03-06NM20 - MILL 6B,Submitted,2015-11-07 04:11,Nqobile Ndlanzi,23389428
Unit: 06,[514],271924,2,HMDM - HMD MILLS,F  MILL  GEAR  BOX  SEAL  AIR  COMPENSATOR   LEAKING  AIR.,03-06NM60 - MILL 6F,Submitted,2015-11-08 12:24,Phony Mailola,23390352
Unit: 06,[514],272146,2,CIB - C&I UNITS 4 - 6 SECT,C&I TO DO BLOW TROUGHS ON MILL 'D' & TO CHECK LEAKS,03-06NM40 - MILL 6D,Submitted,2015-11-10 14:36,Nqobile Ndlanzi,23393734
Unit: 06,[514],272423,2,HMDM - HMD MILLS,Gc constr to attend to mill c roller no:3 which has a pf leak,03-06NM30 - MILL 6C,Submitted,2015-11-13 01:49,Maxwell Mbokazi,23397125
Unit: 06,[514],272722,2,HMDASHP - HMD ASH PLANT,UNIT 6 MILL D GEARBOX TOP SIDEGLASS DIRTY. BOILER PO REQUEST SIDEGLASS TO BE CHANGED. HMD TO ASSIST,03-06CB004B001 - MILL D GEARBOX LUB OIL P/P 06NM40D002,Submitted,2015-11-17 02:59,Mandla Malaza,23401236
Unit: 06,[514],272864,1,HMDM - HMD MILLS,"Gc to organise for mill 'c' hydraulic oil tank level to be topped up,tank level low",03-06NM30G511 - MILL 6C HYDRAULIC SYSTEM OIL TANK,Submitted,2015-11-18 10:35,Maxwell Mbokazi,23403255
Unit: 06,[514],273085,1,HMDBLR - HMD BOILER,UNIT 6 MILL C ON TOP OF BURNER BOX THER'S PF LEAK AS PER BOILER REPORT. HMD TO ASSIST,03-06NL33AA01 - C3 BURNER BLOCK ASSEMBLY,Submitted,2015-11-20 16:21,Mandla Malaza,23407025
Unit: 06,[514],272363,2,CIB - C&I UNITS 4 - 6 SECT,Mill D PA flow transmitter to be blown through for correct mill load lines,03-06NM50F - MILL 6E PA FLOW,Signed Off,2015-11-12 09:28,Mashilo Kubyana,23396139
Unit: 06,[514],272364,2,CIB - C&I UNITS 4 - 6 SECT,Mill B feeder speed to be corrected as per mill load line,03-06CC003B001 - MILL 6B FDR 06NM20D003,Signed Off,2015-11-12 09:32,Mashilo Kubyana,23396174
Unit: 06,[514],272504,1,HMDM - HMD MILLS,Gc constr to attend to mill 'b' roller no:1 & 2 has pf leak's & raw coal coming out,03-06NM20 - MILL 6B,Submitted,2015-11-14 06:10,Maxwell Mbokazi,23398632
Unit: 06,[514],272753,1,HMDM - HMD MILLS,Gc constr to attend to mill 'c' roller no:2 leaking hydraulic oil,03-06CA085B001 - MILL 6C HYDRAULIC SYS 06NM30D007,Submitted,2015-11-17 07:52,Maxwell Mbokazi,23401435
Unit: 06,[514],272756,2,HMDM - HMD MILLS,Gc constr to attend to mill 'b' lh inner door not closing,03-06NM20 - MILL 6B,Submitted,2015-11-17 08:10,Maxwell Mbokazi,23401461
Unit: 06,[514],272829,2,HMDM - HMD MILLS,"C  MILL  ROLLER  NO.  2  LEAKING  HYDRAULIC  OIL    VERY  BAD,  AT  ITS  HYDRAULIC  CYLINDER  COMPLE",03-06NM30G - LOESCHE MILL 6C HYDRAULIC SYSTEM,Submitted,2015-11-18 03:10,Phony Mailola,23402721
Unit: 06,[514],272872,1,OPSPSRV - OPERATING SUPPORT SERVICES,ops support to attend to mill 'c' oil burner need to be replaced,03-06NM30 - MILL 6C,Submitted,2015-11-18 11:12,Maxwell Mbokazi,23403364
Unit: 06,[514],273369,1,OPSPSRV - OPERATING SUPPORT SERVICES,"REQUEST SOUTHEY TO BARRICATE, UNIT 6 MILL A SEAL AIR FAN. OPS SUPPORT TO ASSIST",03-06NM10P112 - MILL 6A SEAL AIR INLET AIR PRESS,Submitted,2015-11-23 15:25,Mandla Malaza,23410045
Unit: 06,[514],273721,2,HMDM - HMD MILLS,6A  MILL  PA  DUCT  COMPENSATOR  LEAKING  AIR  AT  3M  LVL.,03-06NM10 - MILL 6A,Submitted,2015-11-27 04:27,Phony Mailola,23414543
Unit: 06,[514],273724,2,HMDM - HMD MILLS,6F  MILL  PA  DUCT  HOLED  AT  4M  LVL.,03-06NM60 - MILL 6F,Submitted,2015-11-27 04:40,Phony Mailola,23414544
Unit: 06,[514],273748,2,HMDM - HMD MILLS,CHAIN TO BE FIITED TO MILL B INSPECTION DOOR FOR ISOLATION PURPOSES.,03-06NM20 - MILL 6B,Submitted,2015-11-27 11:07,Alwyn Minne,23415313
Unit: 06,[514],273911,1,HMDASHP - HMD ASH PLANT,"UNIT 6 LOUCHE MILL C ROLLER 1,2 AND 3 IS LEAKING RAW COAL AND IT'S A MAJOR LEAK AS PER BOILER PO REP",03-06NM30G510 - MILL C ROCKER ARM 3 HYD RAM ACCUM 3B,Submitted,2015-11-29 08:24,Mandla Malaza,23416435
Unit: 06,[514],274113,3,HMDM - HMD MILLS,F mill diff press running high,03-06NM40P011 - MILL 6D PA DIFFERENTIAL PRESSURE,Submitted,2015-12-01 12:08,Dawid Lombard,23418876
Unit: 06,[514],272360,2,CIB - C&I UNITS 4 - 6 SECT,Mill F feeder speed to be corrected as per mill load lines,03-06CD004B001 - MILL 6F FDR 06NM60D003,Signed Off,2015-11-12 09:20,Mashilo Kubyana,23396137
Unit: 06,[514],272361,2,CIB - C&I UNITS 4 - 6 SECT,Mill D feeder to be corrected as per Mill load lines,03-06CD003B001 - MILL 6E FDR 06NM50D003,Submitted,2015-11-12 09:25,Mashilo Kubyana,23396132
Unit: 06,[514],272436,2,HMDM - HMD MILLS,gc constr to replace gratings coz they are smaller need's bigger,03-06NM20AA - MILL 6B REJECT SYSTEM,Submitted,2015-11-13 05:27,Maxwell Mbokazi,23397213
Unit: 06,[514],272830,2,HMDM - HMD MILLS,D  MILL  REJECT  BOX  GLASS  INSPECTION  DOOR  SEAL  LEAKING  AIR.,03-06NM40G501 - MILL 6D REJECT BOX,Submitted,2015-11-18 03:15,Phony Mailola,23402737
Unit: 06,[514],272865,2,HMDM - HMD MILLS,Gc constr to attend to mill 'c' roller no:2 which leak's raw coal,03-06NM30 - MILL 6C,Submitted,2015-11-18 10:38,Maxwell Mbokazi,23403220
Unit: 06,[514],273182,2,HMDM - HMD MILLS,"UNIT 6 MILL C ROLLER 1,2, 3 IS LEAKING RAW AND PF AND THE PF POLLUTE THE BOILER AREA AS PER THE BOIL",03-06NM30Z001 - MILL 6C ROLLER NR 1 POSITION INDICATOR,Submitted,2015-11-21 15:59,Mandla Malaza,23407814
Unit: 06,[514],273337,1,HMDM - HMD MILLS,GC constr need to check mill 'c' roller :2 which is leaking hydraulic oil excessively now the tanks ,03-06CA085B001 - MILL 6C HYDRAULIC SYS 06NM30D007,Submitted,2015-11-23 08:29,Maxwell Mbokazi,23409122
Unit: 06,[514],273483,2,HMDM - HMD MILLS,GC constr to replace mill 'b' rh inner door which has burnt out,03-06NM20 - MILL 6B,Submitted,2015-11-24 16:51,Maxwell Mbokazi,23411650
Unit: 06,[514],273634,2,HMDBLR - HMD BOILER,6D  MILL  PA  DUCT  TAP  OFF  INSPECTION  COVER  SEAL  LEAKING  AIR.,03-06NM40 - MILL 6D,Submitted,2015-11-26 03:32,Phony Mailola,23413262
Unit: 06,[514],273718,2,HMDM - HMD MILLS,6F  MILL  REJECT  BOX  TOP  GLASS  COVER  LEAKING  AIR  BADLY.,03-06NM60G501 - MILL 6F REJECT BOX,Submitted,2015-11-27 04:15,Phony Mailola,23414536
Unit: 06,[514],273725,2,HMDM - HMD MILLS,6A  MILL  FEEDER  MOTOR  GEARBOX  OIL  LVL  LOW.,03-06NM10D003MG01 - MILL 6A FEEDER GEARBOX,Submitted,2015-11-27 04:43,Phony Mailola,23414548
Unit: 06,[514],274260,2,HMDM - HMD MILLS,6B  MILL  ROLLERS  1  AND  3  LEAKING  PF.,03-06NM20G006 - LOESCHE MILL 6B,Submitted,2015-12-03 05:41,Phony Mailola,23421260
Unit: 06,[514],274261,2,HMDM - HMD MILLS,6D  MILL  ROLLERS  1  AND  2  LEAKING  RAW  COAL.,03-06NM40G006 - LOESCHE MILL 6D,Submitted,2015-12-03 05:44,Phony Mailola,23421293
Unit: 06,[514],274262,S,HMDM - HMD MILLS,"6F  MILL  REJECT  BOX  TOP  GLASS  COVER  BROKEN,  AND  BLOWING  HOT  AIR  ALL  OVER.",03-06NM60G501 - MILL 6F REJECT BOX,Submitted,2015-12-03 05:46,Phony Mailola,23421288
Unit: 06,[514],274440,2,HMDM - HMD MILLS,Gc constr to attend to mill 'd' reject line which is blocked,03-06NM40AA - MILL 6D REJECT SYSTEM,Submitted,2015-12-04 18:31,Maxwell Mbokazi,23423834
Unit: 06,[514],274460,1,RTKMDS - ROTEK MDS (CONDITION MONITORING),cond&monitoring called out to do vibration check on mill 'c' seal air fan.,03-06CC112B001 - MILL 6C SEAL AIR FAN 06NM30D006,Signed Off,2015-12-05 02:32,Nqobile Ndlanzi,23424035
Unit: 06,[514],274538,1,HMDM - HMD MILLS,GC TO REPLACE MILL 'A' FEEDER PIN PULLEYS.,03-06NM10 - MILL 6A,Submitted,2015-12-06 04:02,Nqobile Ndlanzi,23424607
Unit: 06,[514],274687,1,CIB - C&I UNITS 4 - 6 SECT,C+I CALLED FOR D MILL PA FLOW BLOW THROUGH.,03-06NM40 - MILL 6D,Submitted,2015-12-08 03:14,Alwyn Minne,23426641
Unit: 06,[514],273937,1,CIB - C&I UNITS 4 - 6 SECT,"ON SITE S/BY C&I REQUESTED TO ATTEND TO MILLS A, B&C HYDRAULICS PRESS, MILLS MTR AMPS & FEEDER SPEED",03-06CA084B001 - MILL 6B HYDRAULIC SYS 06NM20D007,Submitted,2015-11-29 16:04,Nqobile Ndlanzi,23416807
Unit: 06,[514],273948,1,ENGC&I - C&I ENGINEERING DEPARTMENT,"C&I ENGINEERING CALLED OUT TO DO OON FOR MILLS HYDRAULICS PRESS,MILL MOTOR AMPS,MILL FEEDER SPEED,WH",03-06CA085B001 - MILL 6C HYDRAULIC SYS 06NM30D007,Submitted,2015-11-29 19:53,Nqobile Ndlanzi,23416846
Unit: 06,[514],274114,3,PERFTEST - PERFORMANCE AND TESTING,Unit 6 Mill A to F: PA and SA load lines to be checked,03-06NM - BOILER  MILLING & COMBUSTION SYSTEM,Signed Off,2015-12-01 12:09,Dawid Lombard,23418854
Unit: 06,[514],274190,1,EMF - EMD UNIT 4-6,C&I CHECKED MILL D TEMPERING AIR DAMPER AND IT'S NOT OPERATIONAL WHEN ON AUTO  AND THEY SUSPECTED TH,03-06JF02C012 - MILL 6D TEMPERING AIR DAMPER 06NM40S002,Submitted,2015-12-02 13:05,Mandla Malaza,23420526
Unit: 06,[514],274414,2,HMDM - HMD MILLS,call out s/by gc 6d mill pa damper mechanically stiff( suspect bearing seized),03-06JF02C011 - MILL 6D PA DAMPER 06NM40S001,Submitted,2015-12-04 13:25,Sizwe Mayisa,23423649
Unit: 06,[514],274439,2,HMDM - HMD MILLS,Gc constr to attend to mill 'c' reject line which is blocked.,03-06NM30AA - MILL 6C REJECT SYSTEM,Submitted,2015-12-04 18:23,Maxwell Mbokazi,23423836
Unit: 06,[514],274441,2,HMDM - HMD MILLS,gc constr to attend to mill 'b' reject line blocked,03-06NM20AA - MILL 6B REJECT SYSTEM,Submitted,2015-12-04 18:36,Maxwell Mbokazi,23423838
Unit: 06,[514],273410,1,CIB - C&I UNITS 4 - 6 SECT,"S/BY C&I CALLED OUT TO ATTEND TO MILLS  A,D&C HYDRAULICS PRESS GAUGE WHICH READS FAULTS.",03-06CA084B001 - MILL 6B HYDRAULIC SYS 06NM20D007,Submitted,2015-11-23 23:16,Nqobile Ndlanzi,23410298
Unit: 06,[514],273482,2,HMDM - HMD MILLS,GC constr to attend to mill 'b' lh inner door which is faulty ,03-06NM20 - MILL 6B,Submitted,2015-11-24 16:49,Maxwell Mbokazi,23411663
Unit: 06,[514],273630,2,HMDM - HMD MILLS,6A  MILL  PA  TAP  OFF  DUCT  INSPECTION  COVER  SEAL  LEAKING  AIR.,03-06NM10 - MILL 6A,Submitted,2015-11-26 03:10,Phony Mailola,23413230
Unit: 06,[514],273631,2,HMDBLR - HMD BOILER,ATTEMPERING  AIR  DUCT  JOINT  LEAKING  AIR  BETWEEN  A  AND  B  MILLS.,03-06NM00AA02 - BOILER PF BURNERS,Submitted,2015-11-26 03:14,Phony Mailola,23413256
Unit: 06,[514],273636,2,HMDM - HMD MILLS,6D  MILL  FEEDER  CLEAN---OUT   CONVEYOR  GEARBOX  LEAKING  OIL.,03-06NM40D005 - MILL 6D FEEDER CLEAN-OUT CONVEYOR DRIVE,Submitted,2015-11-26 03:43,Phony Mailola,23413249
Unit: 06,[514],273637,2,ENGBLRS - BOILER PLANT ENGINEERING DEPARTMENT,6D  MILL  GEARBOX   TOP  OIL  LEVEL  SIGHT  GLASS  DARK-----NEED  TO  BE  CHANGED  FOR  OIL  LEVEL  ,03-06NM40L103 - MILL 6D GEARBOX LUB OIL LEVEL GAUGES,Submitted,2015-11-26 03:48,Phony Mailola,23413245
Unit: 06,[514],273719,2,HMDM - HMD MILLS,6B  MILL  REJECT  BOX  GLASS  INSPECTION  COVER  GLASS  BROKEN  AND  SEAL  LEAKING  AIR.,03-06NM20G501 - MILL 6B REJECT BOX,Submitted,2015-11-27 04:20,Phony Mailola,23414529
Unit: 06,[514],273720,2,HMDM - HMD MILLS,6B  MILL  ROLLER  NO  1  LEAKING  PF.,03-06NM20G - LOESCHE MILL 6B HYDRAULIC SYSTEM,Submitted,2015-11-27 04:24,Phony Mailola,23414537
